Reason for absence,Month of absence,Day of the week,Seasons,Transportation expense,Distance from Residence to Work,Service time,Age,Work load Average/day ,Hit target,Disciplinary failure,Son,Social drinker,Social smoker,Pet,Body mass index,Absenteeism time in hours
18.0,7.0,5.0,3.0,175.0,35.0,11.0,37.0,288.04041055688674,83.0,0.0,3.0,0.0,0.0,1.0,31.0,10.0
15.0,10.0,4.0,1.0,149.0,10.0,8.0,54.0,324.71339053535075,90.0,0.0,0.0,1.0,0.0,0.0,29.0,40.0
7.0,11.0,5.0,2.0,190.0,11.0,7.0,42.0,306.8629535907128,87.0,0.0,4.0,0.0,0.0,0.0,29.0,0.0
13.0,6.0,4.0,3.0,229.0,13.0,16.0,37.0,304.82928405646726,99.0,0.0,0.0,0.0,0.0,4.0,21.0,16.0
4.0,10.0,3.0,4.0,247.0,18.0,13.0,41.0,252.3142300610473,85.0,0.0,1.0,1.0,0.0,0.0,34.0,14.0
18.0,1.0,5.0,4.0,89.0,5.0,12.0,31.0,265.09563749362985,93.0,0.0,2.0,0.0,0.0,0.0,37.0,3.0
4.0,2.0,2.0,1.0,139.0,21.0,12.0,34.0,294.76329148058187,81.0,1.0,3.0,0.0,0.0,0.0,23.0,23.0
16.0,3.0,5.0,1.0,170.0,47.0,0.0,36.0,262.95797192512805,86.0,1.0,2.0,1.0,0.0,0.0,23.0,8.0
16.0,3.0,2.0,4.0,220.0,49.0,7.0,42.0,333.50958936911576,87.0,0.0,2.0,1.0,1.0,0.0,27.0,1.0
25.0,6.0,3.0,3.0,347.0,28.0,8.0,38.0,266.35870101437894,90.0,1.0,0.0,1.0,0.0,2.0,37.0,9.0
21.0,5.0,5.0,3.0,157.0,22.0,13.0,28.0,207.1103931071922,90.0,1.0,3.0,1.0,0.0,1.0,23.0,4.0
21.0,9.0,3.0,1.0,214.0,24.0,12.0,35.0,281.6542042021255,97.0,0.0,1.0,0.0,0.0,0.0,25.0,12.0
22.0,12.0,3.0,4.0,251.0,54.0,16.0,49.0,212.10458628486896,93.0,0.0,0.0,0.0,0.0,1.0,25.0,10.0
11.0,10.0,3.0,3.0,216.0,42.0,13.0,33.0,208.662709785917,87.0,0.0,2.0,0.0,0.0,1.0,30.0,7.0
0.0,5.0,5.0,4.0,342.0,42.0,12.0,44.0,281.895430742386,86.0,0.0,1.0,1.0,1.0,1.0,26.0,11.0
26.0,1.0,5.0,3.0,200.0,44.0,9.0,39.0,314.22454892917085,94.0,0.0,2.0,0.0,0.0,0.0,22.0,3.0
2.0,4.0,5.0,3.0,187.0,54.0,15.0,30.0,269.94704221630104,85.0,0.0,4.0,0.0,0.0,0.0,27.0,4.0
8.0,1.0,4.0,3.0,234.0,16.0,3.0,35.0,234.43489121870948,98.0,0.0,3.0,0.0,0.0,0.0,23.0,2.0
4.0,10.0,3.0,3.0,234.0,50.0,10.0,42.0,260.8484956123229,80.0,0.0,3.0,1.0,0.0,0.0,24.0,21.0
2.0,9.0,6.0,2.0,176.0,41.0,17.0,45.0,256.17103852335697,90.0,0.0,4.0,0.0,0.0,5.0,15.0,2.0
11.0,5.0,4.0,2.0,254.0,16.0,6.0,32.0,277.8039049378239,99.0,0.0,2.0,1.0,1.0,0.0,23.0,0.0
11.0,6.0,5.0,4.0,219.0,25.0,17.0,24.0,257.6845369369461,91.0,1.0,1.0,1.0,0.0,0.0,27.0,9.0
28.0,5.0,6.0,2.0,374.0,6.0,17.0,38.0,341.0221101648322,92.0,0.0,2.0,0.0,0.0,0.0,27.0,2.0
0.0,2.0,6.0,3.0,246.0,6.0,8.0,38.0,235.66916083953143,98.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0
2.0,9.0,2.0,3.0,63.0,27.0,11.0,25.0,317.92088379832774,100.0,0.0,4.0,0.0,0.0,0.0,20.0,2.0
10.0,1.0,4.0,4.0,172.0,39.0,14.0,38.0,315.1083442985803,83.0,0.0,2.0,0.0,0.0,0.0,28.0,15.0
22.0,3.0,4.0,4.0,322.0,47.0,8.0,61.0,292.9624920648944,84.0,0.0,2.0,1.0,0.0,0.0,30.0,26.0
9.0,10.0,6.0,3.0,198.0,42.0,14.0,32.0,299.12999829430123,95.0,0.0,1.0,1.0,0.0,2.0,30.0,20.0
4.0,12.0,2.0,3.0,263.0,15.0,14.0,47.0,309.4718111798692,92.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0
10.0,11.0,4.0,1.0,236.0,44.0,11.0,34.0,275.6196078938227,99.0,0.0,1.0,0.0,0.0,0.0,23.0,21.0
27.0,10.0,2.0,4.0,278.0,27.0,14.0,29.0,254.9438908768371,80.0,0.0,2.0,0.0,0.0,0.0,31.0,2.0
14.0,7.0,4.0,2.0,176.0,53.0,11.0,31.0,304.84699763784545,90.0,0.0,2.0,0.0,0.0,1.0,29.0,5.0
12.0,10.0,5.0,2.0,219.0,42.0,12.0,38.0,206.66983260447452,85.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0
20.0,4.0,5.0,4.0,360.0,37.0,17.0,37.0,245.24284112074173,83.0,0.0,2.0,0.0,0.0,0.0,28.0,4.0
10.0,9.0,3.0,1.0,219.0,27.0,11.0,37.0,272.809238169625,86.0,0.0,1.0,1.0,0.0,5.0,27.0,2.0
0.0,4.0,5.0,1.0,351.0,51.0,15.0,28.0,256.84748598243834,84.0,0.0,3.0,1.0,0.0,1.0,25.0,3.0
7.0,10.0,4.0,3.0,301.0,28.0,9.0,29.0,290.6809695974738,95.0,0.0,0.0,0.0,1.0,0.0,22.0,4.0
22.0,10.0,2.0,4.0,158.0,21.0,15.0,39.0,270.81537238554773,80.0,0.0,4.0,1.0,0.0,0.0,26.0,0.0
4.0,7.0,2.0,2.0,149.0,20.0,18.0,33.0,322.2694466633368,94.0,0.0,3.0,1.0,0.0,0.0,23.0,24.0
3.0,5.0,3.0,1.0,159.0,20.0,15.0,27.0,269.2437306902095,84.0,0.0,3.0,0.0,0.0,1.0,22.0,0.0
24.0,5.0,5.0,3.0,218.0,31.0,7.0,30.0,274.0212359089273,97.0,0.0,1.0,1.0,0.0,2.0,26.0,2.0
18.0,2.0,4.0,3.0,91.0,31.0,13.0,47.0,195.9438514319219,83.0,0.0,4.0,0.0,0.0,2.0,21.0,3.0
17.0,12.0,3.0,3.0,175.0,21.0,14.0,41.0,294.91444925384246,81.0,0.0,3.0,0.0,0.0,0.0,23.0,2.0
22.0,5.0,5.0,3.0,219.0,26.0,17.0,28.0,240.8724980268772,93.0,0.0,4.0,1.0,0.0,0.0,19.0,11.0
28.0,9.0,3.0,1.0,259.0,25.0,13.0,41.0,270.19068096507374,87.0,0.0,1.0,1.0,0.0,1.0,33.0,0.0
1.0,12.0,6.0,1.0,140.0,9.0,16.0,35.0,344.1240664828424,85.0,0.0,2.0,0.0,0.0,0.0,34.0,9.0
12.0,6.0,4.0,1.0,193.0,42.0,11.0,44.0,206.2208199744694,88.0,0.0,4.0,0.0,0.0,0.0,30.0,1.0
21.0,2.0,2.0,2.0,241.0,10.0,4.0,31.0,351.8722388666398,87.0,0.0,3.0,1.0,0.0,0.0,27.0,5.0
26.0,5.0,4.0,4.0,238.0,15.0,9.0,40.0,269.6754150006957,84.0,0.0,0.0,1.0,0.0,0.0,21.0,6.0
18.0,8.0,6.0,3.0,257.0,44.0,6.0,39.0,299.5409421262895,81.0,0.0,2.0,1.0,0.0,1.0,26.0,2.0
18.0,8.0,4.0,3.0,172.0,40.0,9.0,34.0,201.36295554269617,80.0,0.0,4.0,1.0,0.0,0.0,24.0,2.0
16.0,7.0,5.0,3.0,203.0,12.0,6.0,28.0,326.5561469708591,88.0,0.0,0.0,1.0,0.0,1.0,28.0,5.0
8.0,7.0,2.0,2.0,319.0,37.0,10.0,37.0,343.7851381145663,80.0,0.0,2.0,1.0,0.0,1.0,31.0,17.0
20.0,8.0,5.0,1.0,304.0,40.0,12.0,34.0,298.57420717599217,94.0,1.0,1.0,0.0,0.0,1.0,29.0,7.0
24.0,10.0,3.0,3.0,83.0,52.0,5.0,38.0,273.4145572817748,86.0,1.0,0.0,0.0,0.0,0.0,25.0,13.0
22.0,8.0,3.0,2.0,237.0,12.0,18.0,30.0,260.859167775445,94.0,0.0,1.0,1.0,0.0,0.0,28.0,3.0
16.0,9.0,5.0,3.0,259.0,36.0,11.0,47.0,332.22710453232514,80.0,0.0,1.0,1.0,0.0,4.0,31.0,16.0
24.0,10.0,3.0,3.0,157.0,28.0,14.0,44.0,307.40752861165856,89.0,0.0,4.0,1.0,0.0,0.0,22.0,0.0
0.0,12.0,4.0,2.0,404.0,23.0,13.0,36.0,285.04812660391246,82.0,0.0,4.0,0.0,0.0,1.0,15.0,12.0
3.0,8.0,6.0,4.0,180.0,39.0,9.0,41.0,280.23937221117905,80.0,0.0,3.0,1.0,0.0,0.0,29.0,14.0
22.0,4.0,4.0,2.0,226.0,27.0,6.0,27.0,312.81300727930056,96.0,0.0,1.0,0.0,0.0,0.0,17.0,8.0
26.0,5.0,2.0,4.0,367.0,36.0,9.0,46.0,269.8336022685324,90.0,0.0,2.0,1.0,1.0,1.0,19.0,2.0
16.0,3.0,4.0,4.0,200.0,21.0,7.0,40.0,304.1771562177644,82.0,0.0,4.0,1.0,0.0,0.0,21.0,0.0
15.0,12.0,4.0,3.0,132.0,45.0,14.0,44.0,271.66311342271706,87.0,0.0,2.0,1.0,0.0,0.0,29.0,0.0
28.0,2.0,6.0,4.0,138.0,52.0,11.0,33.0,268.4430607636023,85.0,1.0,1.0,1.0,0.0,8.0,30.0,14.0
15.0,6.0,6.0,3.0,182.0,29.0,9.0,35.0,243.12289604244967,90.0,0.0,3.0,0.0,0.0,0.0,26.0,19.0
26.0,6.0,2.0,1.0,222.0,21.0,8.0,36.0,284.3450027503418,85.0,0.0,3.0,1.0,0.0,1.0,28.0,14.0
25.0,9.0,2.0,4.0,225.0,48.0,17.0,22.0,263.8253953847992,92.0,0.0,2.0,1.0,0.0,0.0,24.0,6.0
14.0,12.0,5.0,4.0,145.0,32.0,12.0,47.0,231.6428157111011,91.0,0.0,4.0,0.0,0.0,0.0,25.0,1.0
2.0,8.0,5.0,2.0,151.0,22.0,13.0,32.0,264.5201373566697,82.0,0.0,1.0,1.0,0.0,0.0,27.0,16.0
25.0,4.0,2.0,4.0,176.0,43.0,4.0,31.0,271.8710402100998,80.0,0.0,3.0,0.0,0.0,0.0,29.0,5.0
1.0,12.0,4.0,2.0,178.0,48.0,7.0,40.0,276.0010105791604,98.0,0.0,1.0,0.0,0.0,0.0,22.0,3.0
14.0,11.0,6.0,2.0,337.0,44.0,17.0,36.0,350.7142270704453,86.0,0.0,1.0,0.0,0.0,0.0,29.0,19.0
1.0,8.0,2.0,2.0,231.0,22.0,14.0,26.0,267.15558941980987,92.0,0.0,3.0,1.0,0.0,4.0,26.0,4.0
27.0,10.0,4.0,2.0,170.0,53.0,7.0,35.0,200.8467512818918,95.0,0.0,3.0,0.0,0.0,1.0,31.0,12.0
28.0,2.0,6.0,3.0,193.0,51.0,14.0,37.0,272.97767013085473,95.0,0.0,0.0,1.0,0.0,0.0,34.0,10.0
5.0,4.0,5.0,3.0,209.0,16.0,12.0,44.0,243.3844590055029,87.0,0.0,0.0,0.0,0.0,8.0,30.0,9.0
11.0,12.0,3.0,2.0,179.0,43.0,12.0,35.0,271.9206031110329,96.0,0.0,4.0,1.0,0.0,0.0,29.0,3.0
15.0,6.0,3.0,1.0,224.0,19.0,12.0,46.0,203.6483140801824,91.0,0.0,2.0,0.0,0.0,0.0,28.0,1.0
13.0,2.0,2.0,1.0,218.0,38.0,12.0,33.0,232.0668975378744,86.0,0.0,0.0,1.0,0.0,1.0,21.0,12.0
3.0,3.0,2.0,2.0,323.0,29.0,14.0,30.0,311.6706934489089,100.0,0.0,2.0,1.0,0.0,0.0,30.0,0.0
7.0,1.0,6.0,1.0,372.0,18.0,7.0,33.0,343.1366093044878,98.0,0.0,2.0,1.0,0.0,0.0,20.0,16.0
11.0,8.0,5.0,3.0,226.0,7.0,11.0,40.0,327.50859559179577,80.0,0.0,0.0,0.0,0.0,0.0,16.0,41.0
22.0,9.0,2.0,2.0,243.0,12.0,15.0,35.0,242.0182522926177,86.0,0.0,4.0,0.0,0.0,0.0,30.0,14.0
13.0,8.0,3.0,4.0,114.0,34.0,10.0,23.0,230.6124848833566,90.0,0.0,3.0,1.0,0.0,0.0,22.0,4.0
19.0,12.0,6.0,1.0,226.0,51.0,12.0,41.0,254.81692445563976,80.0,0.0,4.0,0.0,0.0,0.0,27.0,4.0
25.0,10.0,6.0,2.0,292.0,41.0,20.0,46.0,301.2722092393697,90.0,0.0,1.0,1.0,0.0,1.0,22.0,28.0
12.0,1.0,5.0,4.0,86.0,7.0,18.0,33.0,235.49510848186137,99.0,0.0,0.0,1.0,0.0,0.0,32.0,8.0
28.0,4.0,6.0,2.0,118.0,22.0,15.0,42.0,304.6025311969179,98.0,0.0,3.0,1.0,0.0,0.0,30.0,9.0
11.0,7.0,3.0,3.0,163.0,5.0,12.0,28.0,309.2418070752841,95.0,0.0,1.0,1.0,0.0,0.0,22.0,3.0
9.0,5.0,4.0,2.0,252.0,20.0,8.0,29.0,261.4988816247239,81.0,0.0,1.0,0.0,0.0,0.0,32.0,6.0
20.0,9.0,4.0,3.0,247.0,26.0,8.0,39.0,270.81537238554773,90.0,0.0,4.0,1.0,0.0,0.0,36.0,9.0
18.0,9.0,3.0,3.0,261.0,40.0,9.0,32.0,269.60864899067434,95.0,0.0,2.0,1.0,0.0,8.0,31.0,28.0
8.0,1.0,6.0,1.0,219.0,47.0,11.0,34.0,280.68853331714126,96.0,0.0,4.0,1.0,0.0,0.0,27.0,15.0
10.0,9.0,4.0,4.0,218.0,50.0,11.0,39.0,228.99361519877775,90.0,0.0,3.0,1.0,0.0,0.0,20.0,11.0
4.0,4.0,3.0,1.0,196.0,48.0,11.0,35.0,276.8129507730708,87.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0
27.0,6.0,2.0,4.0,150.0,16.0,12.0,43.0,235.63512624034516,90.0,0.0,2.0,1.0,0.0,1.0,25.0,11.0
12.0,8.0,3.0,2.0,164.0,41.0,9.0,49.0,216.69680852798035,80.0,0.0,4.0,0.0,0.0,0.0,26.0,19.0
14.0,5.0,2.0,3.0,233.0,21.0,14.0,40.0,289.35696697390136,97.0,1.0,4.0,0.0,0.0,0.0,24.0,6.0
19.0,1.0,5.0,4.0,133.0,15.0,17.0,39.0,250.2621607235647,84.0,0.0,2.0,0.0,0.0,2.0,25.0,0.0
11.0,5.0,5.0,2.0,160.0,29.0,12.0,37.0,259.9193858996828,95.0,0.0,1.0,0.0,1.0,0.0,27.0,8.0
7.0,10.0,4.0,3.0,219.0,25.0,12.0,42.0,247.3888157130527,80.0,0.0,4.0,1.0,0.0,0.0,23.0,9.0
4.0,12.0,2.0,4.0,183.0,30.0,15.0,33.0,306.4812021904583,99.0,0.0,3.0,1.0,0.0,2.0,25.0,8.0
0.0,1.0,5.0,4.0,220.0,36.0,14.0,27.0,292.03434379672126,93.0,0.0,4.0,1.0,0.0,0.0,22.0,1.0
17.0,11.0,5.0,2.0,276.0,21.0,11.0,41.0,248.62949252992075,98.0,0.0,3.0,1.0,0.0,0.0,26.0,3.0
18.0,2.0,2.0,3.0,189.0,54.0,19.0,48.0,254.2095983949685,98.0,0.0,3.0,0.0,0.0,0.0,23.0,3.0
18.0,4.0,3.0,1.0,214.0,36.0,11.0,41.0,337.960481468989,90.0,0.0,3.0,1.0,1.0,0.0,24.0,8.0
9.0,9.0,6.0,2.0,148.0,14.0,10.0,36.0,240.08871218896363,90.0,0.0,2.0,1.0,0.0,0.0,24.0,3.0
8.0,11.0,6.0,3.0,95.0,10.0,10.0,34.0,224.5634250217348,84.0,0.0,2.0,0.0,0.0,1.0,27.0,0.0
21.0,12.0,6.0,3.0,238.0,17.0,15.0,40.0,335.6669599214092,97.0,0.0,0.0,1.0,0.0,1.0,24.0,16.0
24.0,12.0,4.0,1.0,296.0,19.0,12.0,36.0,300.97164027197795,99.0,0.0,1.0,0.0,0.0,0.0,25.0,4.0
19.0,4.0,4.0,4.0,152.0,32.0,13.0,41.0,336.91462351646084,94.0,0.0,2.0,0.0,0.0,1.0,21.0,7.0
2.0,3.0,3.0,4.0,307.0,13.0,12.0,43.0,277.834456975002,95.0,0.0,3.0,1.0,0.0,1.0,25.0,14.0
5.0,6.0,5.0,2.0,271.0,19.0,12.0,40.0,250.80981647840963,90.0,0.0,3.0,1.0,0.0,0.0,31.0,1.0
5.0,10.0,6.0,1.0,198.0,10.0,7.0,31.0,243.47508505214304,99.0,0.0,0.0,1.0,0.0,0.0,24.0,2.0
28.0,6.0,4.0,3.0,216.0,29.0,7.0,42.0,289.5444408067436,82.0,0.0,1.0,1.0,0.0,0.0,26.0,6.0
4.0,6.0,6.0,2.0,277.0,36.0,12.0,40.0,204.726111710478,86.0,0.0,2.0,1.0,0.0,0.0,25.0,4.0
28.0,12.0,4.0,2.0,116.0,38.0,10.0,44.0,221.38348866830808,82.0,0.0,3.0,1.0,0.0,0.0,23.0,4.0
24.0,2.0,5.0,2.0,258.0,45.0,9.0,35.0,324.4719122419325,85.0,0.0,3.0,1.0,0.0,0.0,23.0,8.0
2.0,5.0,2.0,2.0,223.0,49.0,13.0,25.0,267.20401833805744,96.0,1.0,3.0,0.0,0.0,2.0,21.0,6.0
2.0,12.0,5.0,1.0,199.0,33.0,12.0,31.0,313.5609274754741,81.0,0.0,4.0,1.0,0.0,1.0,24.0,14.0
22.0,3.0,2.0,1.0,96.0,37.0,12.0,31.0,307.9866601284761,97.0,0.0,1.0,1.0,0.0,1.0,25.0,4.0
14.0,2.0,5.0,3.0,310.0,41.0,8.0,39.0,262.5608327183418,87.0,0.0,1.0,0.0,1.0,1.0,26.0,0.0
16.0,2.0,6.0,3.0,223.0,27.0,9.0,39.0,257.9757525700603,86.0,0.0,0.0,1.0,1.0,0.0,25.0,12.0
4.0,4.0,6.0,3.0,169.0,27.0,11.0,26.0,312.91522632779726,81.0,0.0,4.0,0.0,0.0,0.0,20.0,3.0
13.0,8.0,3.0,1.0,219.0,21.0,8.0,28.0,368.9102058567572,81.0,0.0,4.0,0.0,0.0,0.0,26.0,0.0
10.0,9.0,5.0,2.0,183.0,43.0,11.0,34.0,291.26443430149493,89.0,0.0,4.0,0.0,0.0,0.0,21.0,6.0
27.0,5.0,6.0,2.0,338.0,21.0,14.0,29.0,345.1805937483392,87.0,0.0,2.0,0.0,0.0,1.0,28.0,21.0
13.0,8.0,4.0,3.0,307.0,5.0,13.0,38.0,284.49508068842044,80.0,0.0,1.0,1.0,0.0,1.0,27.0,7.0
6.0,10.0,3.0,2.0,229.0,33.0,12.0,24.0,270.9018845308628,90.0,0.0,1.0,0.0,0.0,0.0,31.0,12.0
22.0,10.0,3.0,3.0,196.0,6.0,14.0,35.0,219.5146353538298,81.0,0.0,2.0,1.0,0.0,0.0,25.0,2.0
19.0,9.0,4.0,3.0,141.0,49.0,24.0,40.0,242.9593952192012,83.0,0.0,4.0,1.0,0.0,0.0,27.0,7.0
9.0,9.0,2.0,4.0,147.0,39.0,5.0,30.0,293.7321469412988,84.0,0.0,1.0,1.0,0.0,0.0,30.0,6.0
10.0,6.0,3.0,2.0,168.0,16.0,13.0,44.0,266.8753507990021,91.0,0.0,2.0,0.0,1.0,0.0,24.0,2.0
5.0,4.0,5.0,2.0,219.0,14.0,5.0,34.0,318.5210527886402,92.0,0.0,3.0,0.0,0.0,0.0,22.0,4.0
4.0,6.0,4.0,3.0,219.0,17.0,14.0,24.0,246.5694126397682,93.0,0.0,0.0,0.0,0.0,1.0,24.0,8.0
19.0,9.0,5.0,1.0,225.0,43.0,12.0,23.0,311.11661368457777,84.0,0.0,4.0,1.0,0.0,4.0,28.0,2.0
21.0,3.0,4.0,4.0,116.0,29.0,13.0,46.0,253.7407927302992,84.0,0.0,0.0,0.0,0.0,2.0,30.0,2.0
12.0,10.0,5.0,2.0,310.0,54.0,21.0,39.0,223.84142385300024,89.0,1.0,3.0,1.0,0.0,8.0,32.0,4.0
11.0,10.0,4.0,1.0,137.0,41.0,7.0,42.0,273.5840899565632,84.0,0.0,4.0,1.0,0.0,1.0,33.0,2.0
18.0,5.0,6.0,3.0,348.0,10.0,13.0,35.0,277.389429990908,100.0,0.0,2.0,0.0,0.0,0.0,27.0,10.0
20.0,9.0,4.0,2.0,221.0,29.0,14.0,43.0,302.36756726600544,93.0,0.0,1.0,0.0,1.0,5.0,31.0,1.0
26.0,2.0,2.0,2.0,246.0,29.0,13.0,37.0,285.9363598461761,83.0,0.0,0.0,1.0,0.0,0.0,22.0,10.0
4.0,1.0,4.0,4.0,211.0,26.0,15.0,42.0,302.1495091210437,89.0,0.0,4.0,0.0,0.0,0.0,31.0,0.0
24.0,12.0,2.0,2.0,191.0,40.0,6.0,30.0,266.80311760254364,91.0,0.0,2.0,1.0,0.0,0.0,26.0,5.0
19.0,9.0,3.0,4.0,270.0,11.0,17.0,46.0,288.3088525747165,100.0,0.0,1.0,1.0,1.0,0.0,26.0,0.0
20.0,1.0,4.0,3.0,253.0,49.0,10.0,46.0,292.184278316434,88.0,0.0,0.0,1.0,0.0,1.0,27.0,14.0
27.0,6.0,3.0,1.0,185.0,49.0,16.0,30.0,276.9440786612091,88.0,0.0,3.0,1.0,0.0,0.0,29.0,39.0
8.0,4.0,3.0,1.0,386.0,10.0,16.0,30.0,226.44081108560692,85.0,0.0,2.0,1.0,0.0,1.0,17.0,8.0
3.0,12.0,6.0,4.0,194.0,35.0,8.0,48.0,253.8151530000712,86.0,0.0,0.0,1.0,0.0,1.0,26.0,11.0
14.0,5.0,6.0,2.0,90.0,11.0,12.0,37.0,287.73113381498547,86.0,0.0,0.0,0.0,0.0,0.0,29.0,19.0
2.0,2.0,6.0,2.0,217.0,17.0,10.0,27.0,311.67377673151327,83.0,0.0,1.0,0.0,0.0,0.0,26.0,1.0
22.0,9.0,3.0,2.0,362.0,53.0,15.0,35.0,266.3581396788908,80.0,0.0,3.0,1.0,0.0,4.0,30.0,6.0
6.0,4.0,5.0,1.0,257.0,26.0,15.0,42.0,258.35542214331605,89.0,0.0,2.0,1.0,0.0,0.0,27.0,9.0
23.0,4.0,3.0,2.0,276.0,19.0,16.0,28.0,227.58219392689023,88.0,0.0,2.0,1.0,0.0,0.0,28.0,14.0
19.0,10.0,3.0,2.0,218.0,47.0,11.0,39.0,230.70078824520493,86.0,0.0,2.0,1.0,1.0,0.0,26.0,3.0
19.0,3.0,2.0,3.0,241.0,54.0,4.0,37.0,278.48526761065386,83.0,0.0,3.0,1.0,0.0,2.0,23.0,10.0
13.0,9.0,5.0,4.0,317.0,35.0,12.0,35.0,308.63799989860405,85.0,0.0,0.0,1.0,0.0,0.0,24.0,4.0
13.0,3.0,3.0,2.0,301.0,15.0,18.0,44.0,244.67931714831883,91.0,0.0,0.0,1.0,0.0,0.0,26.0,28.0
25.0,12.0,2.0,1.0,223.0,5.0,8.0,36.0,281.7886950317674,100.0,0.0,0.0,1.0,0.0,0.0,24.0,2.0
22.0,7.0,5.0,2.0,268.0,47.0,19.0,36.0,243.52924615861943,86.0,0.0,2.0,0.0,0.0,0.0,33.0,0.0
2.0,5.0,4.0,1.0,178.0,27.0,8.0,38.0,260.7413638536986,98.0,0.0,1.0,1.0,0.0,0.0,27.0,12.0
28.0,1.0,6.0,1.0,220.0,32.0,22.0,41.0,348.76437249345,99.0,0.0,1.0,0.0,0.0,2.0,26.0,6.0
20.0,1.0,5.0,4.0,249.0,43.0,12.0,40.0,305.3793858971309,100.0,0.0,4.0,0.0,0.0,0.0,29.0,1.0
3.0,5.0,2.0,1.0,215.0,12.0,6.0,42.0,267.11133574927794,99.0,0.0,3.0,1.0,1.0,0.0,20.0,4.0
16.0,11.0,6.0,3.0,273.0,39.0,18.0,38.0,251.7428041259528,100.0,0.0,4.0,0.0,0.0,0.0,30.0,25.0
5.0,2.0,5.0,1.0,253.0,53.0,10.0,42.0,215.797569478026,88.0,0.0,1.0,1.0,0.0,1.0,30.0,2.0
26.0,3.0,6.0,4.0,268.0,22.0,10.0,44.0,299.5473626687282,86.0,0.0,2.0,1.0,0.0,0.0,26.0,0.0
17.0,12.0,6.0,2.0,291.0,24.0,14.0,30.0,280.66300245536587,91.0,0.0,1.0,0.0,0.0,0.0,28.0,4.0
6.0,8.0,4.0,3.0,169.0,38.0,20.0,45.0,278.92954908638285,94.0,0.0,3.0,1.0,0.0,0.0,26.0,2.0
5.0,11.0,2.0,4.0,149.0,52.0,12.0,32.0,299.3998427882843,93.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0
27.0,7.0,3.0,4.0,204.0,31.0,17.0,39.0,212.95834965190213,87.0,0.0,2.0,1.0,0.0,0.0,30.0,16.0
11.0,1.0,5.0,3.0,279.0,22.0,19.0,37.0,248.57889343642253,86.0,0.0,3.0,1.0,0.0,0.0,28.0,12.0
21.0,3.0,2.0,4.0,194.0,5.0,8.0,36.0,256.4129033968972,90.0,0.0,1.0,0.0,0.0,0.0,26.0,4.0
16.0,6.0,5.0,4.0,185.0,36.0,6.0,35.0,240.47010214750583,97.0,0.0,1.0,1.0,0.0,1.0,26.0,1.0
9.0,7.0,4.0,3.0,175.0,24.0,25.0,52.0,258.2489854777918,97.0,0.0,2.0,0.0,0.0,2.0,26.0,13.0
6.0,5.0,4.0,2.0,361.0,8.0,17.0,28.0,293.4069591327548,89.0,0.0,1.0,0.0,0.0,0.0,27.0,2.0
3.0,12.0,4.0,1.0,152.0,44.0,19.0,49.0,239.18949151134808,99.0,0.0,3.0,1.0,0.0,0.0,31.0,22.0
9.0,12.0,3.0,3.0,247.0,29.0,13.0,32.0,314.3368316150468,81.0,0.0,3.0,0.0,0.0,0.0,28.0,3.0
6.0,7.0,3.0,1.0,186.0,40.0,11.0,34.0,286.15621636855803,81.0,0.0,0.0,1.0,0.0,0.0,26.0,2.0
22.0,10.0,2.0,3.0,104.0,29.0,7.0,44.0,256.2557059003279,92.0,0.0,4.0,0.0,0.0,0.0,29.0,4.0
20.0,8.0,4.0,4.0,248.0,17.0,12.0,38.0,179.75067076188515,83.0,0.0,2.0,0.0,1.0,0.0,23.0,9.0
7.0,1.0,3.0,3.0,162.0,21.0,13.0,38.0,260.3116643532916,83.0,0.0,2.0,1.0,0.0,0.0,33.0,7.0
7.0,10.0,4.0,2.0,141.0,34.0,13.0,42.0,312.3871722185178,85.0,0.0,4.0,1.0,0.0,4.0,28.0,5.0
4.0,9.0,5.0,4.0,277.0,43.0,6.0,38.0,254.44418149075497,82.0,1.0,1.0,0.0,0.0,0.0,29.0,6.0
6.0,7.0,3.0,3.0,226.0,28.0,0.0,28.0,320.84024312049246,85.0,0.0,2.0,0.0,0.0,0.0,27.0,0.0
21.0,4.0,3.0,1.0,93.0,8.0,13.0,27.0,304.5114140072061,100.0,0.0,3.0,0.0,1.0,0.0,33.0,6.0
3.0,1.0,3.0,1.0,246.0,7.0,8.0,35.0,302.11955620589066,89.0,0.0,1.0,1.0,0.0,0.0,23.0,1.0
18.0,7.0,2.0,1.0,107.0,21.0,13.0,39.0,306.9343740482456,92.0,0.0,2.0,0.0,0.0,0.0,31.0,9.0
15.0,1.0,6.0,3.0,283.0,29.0,13.0,36.0,284.59151081311285,86.0,0.0,3.0,1.0,0.0,0.0,30.0,7.0
11.0,5.0,3.0,1.0,243.0,15.0,17.0,35.0,258.8622096850409,81.0,0.0,0.0,1.0,0.0,0.0,23.0,4.0
9.0,7.0,2.0,2.0,236.0,30.0,21.0,32.0,228.17470001482508,90.0,0.0,2.0,0.0,0.0,1.0,31.0,2.0
22.0,9.0,6.0,1.0,291.0,48.0,8.0,28.0,295.377167449702,82.0,0.0,4.0,0.0,0.0,0.0,26.0,2.0
